"X1","X2","X3","X4","X5","X6","X7","X8"
"55.0","55.0","52.5","55.0"," 3.0"," 2.0","66.0","65.0"
"55.0","55.0","52.5","57.5","17.0"," 2.0","66.0","82.0"
"55.0","55.0","52.5","57.5","17.0"," 7.0","66.0","82.0"
"55.0","55.0","52.5","57.5","17.0","14.0","66.0","82.0"
"55.0","55.0","55.0","57.5","14.0"," 2.0","66.0","83.0"
"55.0","55.0","55.0","57.5","14.0"," 7.0","66.0","83.0"
"55.0","55.0","55.0","57.5","14.0","14.0","66.0","83.0"
"55.0","55.0","57.5","55.0","15.0"," 2.0","66.0","67.0"
"55.0","55.0","57.5","55.0","15.0"," 7.0","66.0","67.0"
"55.0","55.0","57.5","55.0","15.0","14.0","66.0","67.0"
"55.0","55.0","57.5","57.5","15.0"," 2.0","66.0","84.0"
"55.0","55.0","57.5","57.5","15.0"," 7.0","66.0","84.0"
"55.0","55.0","57.5","57.5","15.0","14.0","66.0","84.0"
"55.0","57.5","52.5","57.5"," 3.0"," 2.0","83.0","82.0"
"55.0","57.5","52.5","60.0","11.0"," 2.0","83.0","99.0"
"55.0","57.5","52.5","60.0","11.0"," 7.0","83.0","99.0"
" 55.0"," 57.5"," 55.0"," 60.0"," 10.0","  2.0"," 83.0","100.0"
" 55.0"," 57.5"," 55.0"," 60.0"," 10.0","  7.0"," 83.0","100.0"
" 55.0"," 57.5"," 55.0"," 60.0"," 10.0","  7.0"," 83.0","100.0"
"57.5","47.5","55.0","50.0"," 7.0"," 2.0","16.0","32.0"
"57.5","47.5","55.0","50.0"," 7.0"," 7.0","16.0","32.0"
"57.5","47.5","57.5","50.0"," 7.0"," 2.0","16.0","33.0"
"57.5","47.5","57.5","50.0"," 7.0"," 7.0","16.0","33.0"
"57.5","47.5","60.0","50.0"," 7.0"," 2.0","16.0","34.0"
"57.5","47.5","60.0","50.0"," 7.0"," 7.0","16.0","34.0"
"57.5","50.0","55.0","52.5"," 7.0"," 2.0","33.0","49.0"
"57.5","50.0","55.0","52.5"," 7.0"," 7.0","33.0","49.0"
"57.5","50.0","57.5","52.5","12.0"," 2.0","33.0","50.0"
"57.5","50.0","57.5","52.5","12.0"," 7.0","33.0","50.0"
"57.5","50.0","60.0","52.5","10.0"," 2.0","33.0","51.0"
"57.5","50.0","60.0","52.5","10.0"," 7.0","33.0","51.0"
"57.5","52.5","55.0","55.0"," 3.0"," 2.0","50.0","66.0"
"57.5","52.5","57.5","55.0","18.0"," 2.0","50.0","67.0"
"57.5","52.5","57.5","55.0","18.0"," 7.0","50.0","67.0"
"57.5","52.5","57.5","55.0","18.0","14.0","50.0","67.0"
"57.5","52.5","60.0","55.0","13.0"," 2.0","50.0","68.0"
"57.5","52.5","60.0","55.0","13.0"," 7.0","50.0","68.0"
" 57.5"," 57.5"," 55.0"," 60.0","  9.0","  2.0"," 84.0","100.0"
" 57.5"," 57.5"," 55.0"," 60.0","  9.0","  7.0"," 84.0","100.0"
" 57.5"," 57.5"," 60.0"," 60.0","  9.0","  2.0"," 84.0","102.0"
" 57.5"," 57.5"," 60.0"," 60.0","  9.0","  7.0"," 84.0","102.0"
" 57.5"," 57.5"," 60.0"," 60.0","  9.0","  7.0"," 84.0","102.0"
"60.0","47.5","57.5","50.0"," 6.0"," 2.0","17.0","33.0"
"60.0","47.5","60.0","50.0"," 6.0"," 2.0","17.0","34.0"
"60.0","50.0","57.5","52.5","12.0"," 2.0","34.0","50.0"
"60.0","50.0","57.5","52.5","12.0"," 7.0","34.0","50.0"
"60.0","50.0","60.0","52.5","10.0"," 2.0","34.0","51.0"
"60.0","50.0","60.0","52.5","10.0"," 7.0","34.0","51.0"
"60.0","52.5","57.5","52.5"," 2.0"," 2.0","51.0","50.0"
"60.0","52.5","57.5","55.0","20.0"," 2.0","51.0","67.0"
