"X1","X2","X3","X4","X5","X6","X7","X8"
"35.0","57.5","35.0","55.0","18.0"," 2.0","75.0","58.0"
"35.0","57.5","35.0","55.0","18.0"," 7.0","75.0","58.0"
"35.0","57.5","35.0","55.0","18.0","14.0","75.0","58.0"
"35.0","57.5","37.5","55.0","18.0"," 2.0","75.0","59.0"
"35.0","57.5","37.5","55.0","18.0"," 7.0","75.0","59.0"
"35.0","57.5","37.5","55.0","18.0","14.0","75.0","59.0"
"35.0","57.5","37.5","57.5"," 6.0"," 2.0","75.0","76.0"
"35.0","60.0","32.5","57.5","15.0"," 2.0","92.0","74.0"
"35.0","60.0","32.5","57.5","15.0"," 7.0","92.0","74.0"
"35.0","60.0","32.5","57.5","15.0","14.0","92.0","74.0"
"35.0","60.0","35.0","57.5","45.0"," 2.0","92.0","75.0"
"35.0","60.0","35.0","57.5","45.0"," 7.0","92.0","75.0"
"35.0","60.0","35.0","57.5","45.0","14.0","92.0","75.0"
"35.0","60.0","35.0","57.5","45.0","21.0","92.0","75.0"
"35.0","60.0","35.0","57.5","45.0","28.0","92.0","75.0"
"35.0","60.0","37.5","57.5","51.0"," 2.0","92.0","76.0"
"35.0","60.0","37.5","57.5","51.0"," 7.0","92.0","76.0"
"35.0","60.0","37.5","57.5","51.0","14.0","92.0","76.0"
"35.0","60.0","37.5","57.5","51.0","21.0","92.0","76.0"
"35.0","60.0","37.5","57.5","51.0","28.0","92.0","76.0"
"35.0","60.0","37.5","60.0","31.0"," 2.0","92.0","93.0"
"35.0","60.0","37.5","60.0","31.0"," 7.0","92.0","93.0"
"35.0","60.0","37.5","60.0","31.0","14.0","92.0","93.0"
"35.0","60.0","37.5","60.0","31.0","21.0","92.0","93.0"
"35.0","60.0","37.5","60.0","31.0","28.0","92.0","93.0"
"35.0","60.0","37.5","60.0","31.0","28.0","92.0","93.0"
"37.5","50.0","35.0","47.5"," 3.0"," 2.0","25.0"," 7.0"
"37.5","50.0","37.5","47.5"," 4.0"," 2.0","25.0"," 8.0"
"37.5","50.0","40.0","47.5"," 5.0"," 2.0","25.0"," 9.0"
"37.5","52.5","35.0","50.0"," 4.0"," 2.0","42.0","24.0"
"37.5","52.5","37.5","50.0"," 4.0"," 2.0","42.0","25.0"
"37.5","52.5","40.0","50.0"," 4.0"," 2.0","42.0","26.0"
"37.5","55.0","35.0","52.5"," 9.0"," 2.0","59.0","41.0"
"37.5","55.0","35.0","52.5"," 9.0"," 7.0","59.0","41.0"
"37.5","55.0","37.5","52.5","10.0"," 2.0","59.0","42.0"
"37.5","55.0","37.5","52.5","10.0"," 7.0","59.0","42.0"
"37.5","55.0","40.0","52.5","10.0"," 2.0","59.0","43.0"
"37.5","55.0","40.0","52.5","10.0"," 7.0","59.0","43.0"
"37.5","57.5","35.0","55.0","12.0"," 2.0","76.0","58.0"
"37.5","57.5","35.0","55.0","12.0"," 7.0","76.0","58.0"
"37.5","57.5","37.5","55.0","12.0"," 2.0","76.0","59.0"
"37.5","57.5","37.5","55.0","12.0"," 7.0","76.0","59.0"
"37.5","57.5","40.0","55.0","13.0"," 2.0","76.0","60.0"
"37.5","57.5","40.0","55.0","13.0"," 7.0","76.0","60.0"
"37.5","57.5","40.0","57.5"," 2.0"," 2.0","76.0","77.0"
"37.5","60.0","35.0","57.5","14.0"," 2.0","93.0","75.0"
"37.5","60.0","35.0","57.5","14.0"," 7.0","93.0","75.0"
"37.5","60.0","35.0","57.5","14.0","14.0","93.0","75.0"
"37.5","60.0","37.5","57.5","20.0"," 2.0","93.0","76.0"
"37.5","60.0","37.5","57.5","20.0"," 7.0","93.0","76.0"
"37.5","60.0","37.5","57.5","20.0","14.0","93.0","76.0"
"37.5","60.0","40.0","57.5","22.0"," 2.0","93.0","77.0"
"37.5","60.0","40.0","57.5","22.0"," 7.0","93.0","77.0"
"37.5","60.0","40.0","57.5","22.0","14.0","93.0","77.0"
"37.5","60.0","40.0","57.5","22.0","21.0","93.0","77.0"
"37.5","60.0","40.0","60.0","10.0"," 2.0","93.0","94.0"
"37.5","60.0","40.0","60.0","10.0"," 7.0","93.0","94.0"
"37.5","60.0","40.0","60.0","10.0"," 7.0","93.0","94.0"
"40.0","47.5","42.5","47.5"," 6.0"," 2.0"," 9.0","10.0"
"40.0","50.0","37.5","47.5"," 4.0"," 2.0","26.0"," 8.0"
"40.0","50.0","40.0","47.5"," 5.0"," 2.0","26.0"," 9.0"
"40.0","50.0","42.5","47.5","11.0"," 2.0","26.0","10.0"
"40.0","50.0","42.5","47.5","11.0"," 7.0","26.0","10.0"
"40.0","52.5","37.5","50.0"," 4.0"," 2.0","43.0","25.0"
"40.0","52.5","40.0","50.0"," 4.0"," 2.0","43.0","26.0"
"40.0","52.5","42.5","50.0"," 4.0"," 2.0","43.0","27.0"
"40.0","55.0","37.5","52.5"," 9.0"," 2.0","60.0","42.0"
"40.0","55.0","37.5","52.5"," 9.0"," 7.0","60.0","42.0"
"40.0","55.0","40.0","52.5"," 9.0"," 2.0","60.0","43.0"
"40.0","55.0","40.0","52.5"," 9.0"," 7.0","60.0","43.0"
"40.0","55.0","42.5","52.5"," 8.0"," 2.0","60.0","44.0"
"40.0","55.0","42.5","52.5"," 8.0"," 7.0","60.0","44.0"
"40.0","57.5","37.5","55.0","10.0"," 2.0","77.0","59.0"
"40.0","57.5","37.5","55.0","10.0"," 7.0","77.0","59.0"
"40.0","57.5","40.0","55.0","11.0"," 2.0","77.0","60.0"
"40.0","57.5","40.0","55.0","11.0"," 7.0","77.0","60.0"
"40.0","57.5","42.5","55.0","11.0"," 2.0","77.0","61.0"
"40.0","57.5","42.5","55.0","11.0"," 7.0","77.0","61.0"
"40.0","60.0","37.5","57.5","10.0"," 2.0","94.0","76.0"
"40.0","60.0","37.5","57.5","10.0"," 7.0","94.0","76.0"
"40.0","60.0","40.0","57.5","12.0"," 2.0","94.0","77.0"
"40.0","60.0","40.0","57.5","12.0"," 7.0","94.0","77.0"
"40.0","60.0","42.5","57.5","13.0"," 2.0","94.0","78.0"
"40.0","60.0","42.5","57.5","13.0"," 7.0","94.0","78.0"
"40.0","60.0","42.5","60.0"," 4.0"," 2.0","94.0","95.0"
